FIPS,2010 MR,2011 MR,2012 MR,2013 MR,2014 MR,2015 MR,2016 MR,2017 MR,2018 MR,2019 MR,2020 MR,2021 MR,2022 MR
48321,5.47,14.44,9.6,13.09,2.96,8.66,6.98,5.38,5.13,17.5,5.17,13.52,17.78
48323,4.97,1.85,5.66,2.21,2.06,3.09,6.27,3.64,4.17,3.25,9.36,5.14,10.27
48325,4.66,4.98,3.85,2.04,2.59,2.65,5.66,4.98,5.6,4.65,0.0,6.06,15.21
48327,0.0,0.0,0.0,0.0,0.0,0.0,2.05,0.0,0.02,0.0,2.87,0.0,0.0
48329,9.5,10.69,7.5,12.54,12.19,7.45,3.35,3.26,9.27,6.22,12.37,14.88,15.7
48331,3.99,7.3,5.2,5.29,4.28,6.75,2.64,7.61,0.0,5.09,10.86,10.28,14.54
48333,0.0,0.0,0.0,0.0,0.0,0.0,1.71,0.0,0.0,4.07,0.0,0.0,0.0
48335,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.0,1.26
48337,17.02,11.86,9.95,11.5,17.14,4.16,13.95,14.85,14.7,7.28,14.33,7.92,0.0
48339,8.56,9.33,9.28,9.82,8.29,11.16,12.23,17.16,12.35,15.15,18.04,19.88,19.9
48341,1.39,1.92,0.0,0.0,3.29,1.74,2.76,0.0,2.45,2.98,4.65,3.43,4.32
48343,3.58,1.41,4.59,0.0,2.3,8.53,0.0,0.0,7.16,3.75,9.0,9.91,16.92
48345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48347,10.81,7.98,6.52,3.77,9.2,22.84,7.4,10.59,4.98,14.05,13.28,15.46,17.74
48349,11.65,8.29,6.8,9.23,9.19,6.55,9.23,8.52,11.2,12.81,13.67,22.25,15.0
48351,21.87,12.09,11.19,10.9,11.42,7.7,9.71,18.64,15.11,23.39,27.79,32.7,24.32
48353,3.12,2.06,2.45,2.37,3.17,2.27,3.04,0.0,2.47,1.24,2.59,3.49,6.9
48355,14.99,18.64,16.68,16.47,17.69,18.63,17.43,21.32,14.35,12.42,25.61,28.04,26.16
48357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0
48359,3.36,0.0,0.0,0.0,0.0,0.0,7.78,0.0,0.0,0.0,13.95,9.85,16.54
48361,31.77,23.03,20.49,14.47,15.58,17.8,11.88,27.04,14.36,14.39,34.99,35.4,36.5
48363,5.19,4.41,3.87,9.18,7.34,5.85,5.81,8.74,1.3,7.64,9.5,8.32,34.2
48365,8.7,5.58,3.89,5.42,6.08,5.66,7.23,11.3,0.0,11.13,7.86,15.09,9.32
48367,15.39,10.14,14.2,13.07,11.37,12.69,14.68,11.99,7.35,10.5,12.82,17.22,18.09
48369,0.0,0.0,0.0,3.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.64,0.0
48371,1.73,0.0,0.0,0.42,0.0,0.0,0.81,0.0,0.0,0.0,0.0,0.0,1.52
48373,24.22,21.87,18.32,6.3,21.7,14.75,13.45,14.99,12.56,10.97,22.64,30.83,18.78
48375,8.26,13.08,8.17,16.44,16.44,13.96,16.55,12.45,12.54,23.85,23.28,20.59,21.62
48377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48379,0.0,12.71,18.0,0.0,14.83,9.9,8.69,10.29,12.49,14.63,12.88,21.22,21.12
48381,2.06,3.14,11.99,8.7,3.29,13.05,12.83,16.36,10.27,11.62,15.01,13.21,19.84
48383,4.76,3.27,0.0,4.25,3.7,0.0,2.39,0.0,0.0,1.79,4.97,3.56,0.0
48385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48387,5.72,5.7,8.75,4.31,6.35,8.19,11.07,0.0,12.46,8.43,8.42,8.29,19.76
48389,7.43,0.0,3.06,2.53,5.67,6.25,2.33,4.91,7.25,6.16,4.11,9.23,7.62
48391,0.0,12.44,0.0,11.54,8.38,15.62,0.0,11.87,4.48,6.66,0.0,0.0,20.6
48393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48395,6.37,7.25,2.96,5.05,5.07,5.76,0.0,5.33,4.12,4.49,11.22,12.65,12.59
48397,9.77,10.16,10.0,11.72,12.22,10.86,11.16,13.43,13.91,12.72,12.74,12.89,19.48
48399,5.94,3.9,2.59,3.53,4.87,0.0,0.0,4.55,0.0,0.0,0.0,0.0,9.21
48401,9.37,7.19,7.55,7.63,7.18,10.39,8.14,8.64,4.26,12.44,10.34,14.61,12.87
48403,20.46,7.36,8.45,4.23,0.0,0.0,0.0,18.43,5.05,20.0,13.89,27.69,0.0
48405,17.74,9.21,0.0,0.0,6.68,0.0,0.0,14.94,0.0,18.3,15.13,24.86,15.77
48407,17.54,15.65,11.82,0.0,14.26,14.13,12.13,15.06,10.81,10.34,18.28,19.59,19.6
48409,20.06,9.72,5.17,15.12,16.44,14.59,7.99,16.65,7.18,5.92,7.83,10.52,21.44
48411,0.0,0.0,1.79,0.0,0.0,0.0,1.72,0.0,1.26,0.0,0.0,0.0,10.57
48413,0.0,0.0,0.0,0.0,0.0,2.12,0.0,0.0,0.0,0.0,3.35,0.0,0.0
48415,0.52,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.82,0.0,0.65,0.0,0.97
48417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.0,2.09,4.75
48419,13.67,0.0,4.54,3.51,5.67,0.0,3.89,12.02,0.0,15.87,9.02,18.76,10.23
48421,0.0,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0
48423,10.01,11.72,9.78,11.11,9.6,8.97,7.99,7.03,8.25,9.88,8.91,9.28,12.4
48425,0.0,0.0,0.0,15.84,0.0,7.88,0.0,0.0,0.0,10.3,20.12,11.66,17.23
48427,0.0,0.84,0.74,1.39,1.2,1.07,1.59,0.0,0.98,2.94,3.37,2.57,14.44
48429,0.0,1.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.68,0.0,0.0,14.25
48431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48435,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48437,0.0,0.63,0.0,0.0,1.46,0.0,3.21,0.0,2.57,0.0,3.45,0.0,8.24
48439,7.74,9.57,10.0,7.53,10.02,9.03,10.81,9.73,8.59,8.32,14.36,19.05,20.24
48441,10.65,10.55,10.49,8.95,14.06,13.23,14.65,11.74,12.35,8.69,10.78,20.93,20.67
48443,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
48445,2.9,3.66,2.48,3.66,0.0,0.0,6.07,2.78,4.88,0.0,0.0,7.99,6.6
48447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,0.0
48449,0.0,0.0,0.0,0.0,1.44,7.42,0.0,0.0,0.0,0.0,8.85,0.0,18.42
48451,19.05,8.94,0.0,8.7,10.29,8.47,14.36,11.02,0.0,0.0,12.5,10.05,10.09
48453,11.72,14.49,14.24,13.92,11.38,11.64,12.26,11.9,12.97,12.95,16.61,20.61,25.48
48455,20.88,12.36,9.73,3.04,11.99,13.04,13.47,13.76,12.87,0.0,16.86,0.0,19.71
48457,23.09,0.0,23.55,8.56,19.84,12.53,14.81,15.2,14.93,14.33,17.49,27.9,23.13
48459,6.86,5.3,7.52,4.84,0.0,9.56,4.22,5.09,8.44,7.2,9.84,9.28,15.5
48461,0.0,0.0,0.0,5.9,0.0,3.12,0.0,0.0,0.0,5.32,7.28,0.0,9.36
48463,2.22,0.0,2.1,0.0,0.0,0.52,2.44,1.6,2.37,1.24,2.97,1.92,7.4
48465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48467,9.51,10.55,24.8,10.74,18.9,13.01,9.43,11.7,13.58,16.02,13.11,21.22,17.82
48469,1.56,17.13,12.32,17.77,3.12,12.82,1.45,10.86,4.6,8.56,0.71,2.34,20.86
48471,15.66,8.33,5.28,3.97,8.64,12.8,8.43,15.33,12.01,6.37,13.86,14.74,15.21
48473,8.41,6.42,4.19,7.49,6.77,8.67,6.93,8.51,10.52,11.45,12.88,17.21,16.16
48475,0.0,2.43,0.0,0.0,6.48,2.88,0.0,3.6,3.16,4.24,4.64,5.59,0.0
48477,3.77,4.78,0.0,4.09,7.31,8.03,0.0,5.16,6.92,4.99,9.86,7.78,13.09
48479,11.19,7.41,12.73,11.05,8.25,9.27,12.54,14.56,8.34,9.76,18.73,11.57,20.54
48481,4.24,8.11,5.76,8.8,0.0,7.36,5.53,3.58,7.33,24.06,5.12,10.9,16.01
48483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65
48485,15.97,19.13,15.2,15.9,19.64,12.91,14.41,12.12,13.63,12.1,15.01,19.99,30.01
48487,0.0,0.0,3.7,3.96,5.79,3.58,0.0,0.0,0.0,2.42,0.0,8.79,0.0
48489,0.0,1.72,0.0,2.78,1.61,0.0,2.01,2.5,2.57,3.55,3.74,0.0,4.35
48491,7.57,8.58,8.11,8.92,6.75,6.1,6.24,4.2,7.06,5.76,7.61,13.22,13.26
48493,7.92,11.93,4.81,4.07,7.26,8.85,0.0,6.71,9.1,6.97,7.14,10.35,12.04
48495,7.37,9.37,3.93,8.32,11.75,6.54,0.0,0.0,0.0,11.12,12.89,15.38,14.07
48497,16.91,7.55,8.41,10.57,13.46,8.32,15.51,16.62,8.79,14.29,11.38,19.52,11.97
48499,7.99,6.11,10.52,5.79,8.67,9.36,4.2,5.79,9.59,9.48,10.85,10.17,21.34
48501,0.0,0.0,2.28,6.96,5.24,3.86,9.48,4.36,7.36,6.68,9.28,13.7,17.26
48503,0.67,2.13,0.0,3.5,4.54,3.3,1.88,5.04,1.34,2.36,2.65,2.77,8.55
48505,5.6,2.75,0.0,4.15,0.0,0.0,7.06,4.85,0.0,4.88,11.05,0.0,20.54
48507,2.18,0.46,2.48,0.0,0.0,0.72,4.53,0.0,3.18,0.81,3.12,2.25,10.03
49001,0.0,0.0,7.84,4.02,0.0,6.89,18.01,3.52,13.62,1.41,10.6,8.61,15.96
49003,14.14,19.88,14.41,15.4,18.33,23.03,31.99,15.3,18.2,14.84,22.8,20.1,24.39
49005,6.8,10.36,14.72,14.54,11.83,9.11,11.41,11.25,13.38,8.57,10.0,9.46,9.99
49007,9.38,70.36,13.88,66.7,53.24,12.27,63.73,14.46,9.84,18.69,11.86,21.16,9.21
49009,0.0,0.0,0.0,0.0,0.0,13.22,26.92,0.0,0.0,0.0,0.0,0.0,0.0
49011,13.7,9.94,17.42,13.97,15.47,16.96,18.41,16.4,13.65,12.94,17.26,15.25,19.19
49013,4.84,23.32,12.76,22.33,21.0,17.19,33.92,13.14,11.41,13.92,10.48,17.24,8.85
49015,5.66,24.9,8.44,31.77,13.13,6.5,21.97,8.9,10.08,11.94,13.51,10.49,9.49
49017,1.04,0.0,10.72,9.76,0.0,10.09,16.74,7.6,12.57,0.0,7.62,0.0,17.37
49019,7.68,0.0,10.64,32.17,0.0,9.88,0.0,13.34,7.7,16.56,17.04,19.92,14.28
49021,4.16,34.23,23.53,12.52,6.25,20.67,28.04,10.56,22.48,5.63,10.01,14.58,20.82
49023,13.34,18.6,14.9,0.0,16.93,15.87,20.46,20.27,19.08,17.83,21.44,9.31,7.96
49025,0.0,0.0,22.24,22.51,14.13,22.87,20.92,18.99,22.26,12.47,0.0,19.52,24.48
49027,5.41,13.44,7.83,3.55,0.0,7.42,21.49,7.96,16.81,7.83,17.95,11.24,0.0
49029,12.37,13.88,0.0,19.04,16.26,0.0,0.0,16.74,20.16,0.0,16.21,16.61,0.0
49031,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11
49033,0.0,0.0,0.0,15.08,0.0,11.04,0.0,0.0,12.21,0.0,0.0,0.0,0.0
49035,16.32,20.4,23.31,24.27,24.18,25.56,23.36,23.95,22.64,21.46,22.82,23.85,22.76
49037,6.35,9.35,11.1,15.33,8.25,11.47,15.98,12.51,11.65,12.5,17.51,20.4,25.58
49039,8.77,24.77,11.1,21.37,17.28,10.93,29.04,11.93,14.73,13.96,14.82,10.94,6.02
49041,1.8,4.48,3.92,7.23,0.0,3.58,16.45,1.17,7.81,5.86,9.52,7.39,6.62
49043,5.59,10.59,9.44,15.63,15.33,13.5,17.41,12.49,11.59,7.79,15.04,11.7,13.08
49045,17.18,20.23,18.37,29.62,38.96,23.83,23.35,22.24,22.89,22.14,29.53,15.66,13.76
49047,4.43,22.13,9.32,16.68,16.34,10.1,27.08,10.23,2.85,30.78,11.73,44.19,11.85
49049,14.52,16.97,17.76,15.22,16.22,16.86,17.56,18.3,15.27,13.52,13.36,12.26,10.11
49051,0.0,18.68,20.54,19.74,20.2,21.21,20.46,21.12,18.95,17.49,18.09,18.06,16.44
49053,16.65,14.82,24.86,25.03,17.11,21.85,15.6,21.13,22.71,16.9,20.01,20.39,17.2
49055,0.0,6.46,0.0,16.04,0.0,0.0,8.18,0.0,6.45,0.0,10.34,2.46,0.0
49057,19.46,25.17,26.62,18.87,25.37,29.96,25.45,26.61,24.18,22.67,24.75,27.33,26.34
50001,6.03,14.84,13.8,13.03,15.23,17.51,20.84,20.45,26.35,19.6,38.96,39.0,41.21
50003,7.46,18.27,16.48,16.09,15.84,23.5,30.39,24.49,39.29,31.01,28.3,48.24,53.49
50005,4.48,13.74,11.96,10.48,20.78,24.96,14.71,17.23,21.84,40.01,37.03,46.05,39.24
50007,8.94,13.33,11.99,11.28,13.08,15.49,17.95,23.4,10.33,14.04,21.91,31.39,33.67
50009,0.0,12.84,11.74,11.64,26.76,29.78,0.0,0.0,18.38,27.6,29.62,41.19,45.46
50011,4.47,13.96,11.99,5.64,13.18,24.59,16.86,26.52,28.33,7.02,22.07,35.77,39.42
50013,7.45,14.6,13.21,0.0,13.28,17.46,15.76,0.0,0.0,0.0,22.24,28.67,34.52
50015,4.47,13.65,11.99,9.01,16.75,22.49,17.87,22.93,22.06,19.55,30.11,42.1,38.33
50017,7.47,15.41,13.71,10.82,18.2,22.05,21.13,21.6,25.68,26.83,39.16,47.39,36.86
50019,0.0,13.48,11.91,8.64,19.97,27.18,12.36,16.48,22.92,23.54,29.71,36.3,43.37
50021,4.24,19.58,16.48,26.39,15.84,18.41,21.92,22.0,37.5,25.78,41.55,49.51,61.29
50023,6.7,13.49,11.99,10.4,17.2,20.22,18.8,18.87,27.52,17.12,39.43,43.36,26.65
50025,10.54,22.59,25.01,15.71,19.82,28.2,27.05,44.32,58.47,52.11,40.46,47.73,67.62
50027,8.29,19.72,18.65,15.76,18.03,25.12,28.83,23.59,34.37,29.06,63.65,44.68,60.2
51001,7.54,9.45,17.88,10.9,18.21,21.03,42.6,34.13,34.28,29.48,52.54,39.1,43.73
51003,1.06,5.12,5.55,12.28,7.32,10.55,17.16,17.83,22.63,9.15,10.84,14.97,17.46
51005,19.27,0.0,9.83,0.0,14.61,8.12,24.66,17.53,16.14,14.67,46.44,49.36,37.48
51007,0.0,0.0,3.31,0.0,5.08,6.9,17.93,10.76,14.05,24.3,32.32,36.84,29.61
51009,8.01,4.69,1.47,13.32,2.05,0.0,10.74,11.38,0.0,16.81,31.58,38.37,30.61
51011,0.0,1.58,0.0,9.36,0.0,0.0,5.53,0.0,14.68,18.39,27.44,36.28,28.03
51013,6.15,4.63,5.43,5.78,5.73,7.85,11.3,8.09,5.05,7.18,14.58,12.02,10.26
51015,2.3,3.0,17.65,16.24,4.21,1.92,13.03,18.63,15.9,14.25,18.29,12.89,12.81
51017,0.0,0.0,11.39,0.0,0.0,0.0,0.0,0.0,16.63,0.0,26.49,0.0,0.0
51019,16.02,9.83,8.43,17.19,11.32,3.07,17.35,21.8,19.86,18.21,25.06,31.2,37.11
51021,37.42,54.2,0.0,19.55,40.69,39.07,40.64,38.62,0.0,39.58,59.17,81.52,65.77
51023,13.96,0.0,3.28,5.73,10.13,5.82,21.51,15.8,30.05,7.43,29.99,38.39,29.3
51025,1.85,0.0,0.0,0.0,0.0,5.3,10.94,3.01,30.38,24.64,39.15,39.88,62.81
51027,58.67,42.41,54.49,50.86,55.06,48.3,54.31,41.91,47.12,42.64,92.55,126.01,113.68
51029,0.0,0.0,0.0,5.79,0.0,0.0,0.0,3.65,11.54,20.02,19.27,30.2,22.99
51031,8.01,9.39,4.94,16.33,4.07,0.0,13.35,11.38,20.01,20.27,27.12,37.18,18.14
51033,0.0,5.97,2.78,7.95,5.68,9.95,33.14,18.79,35.75,13.71,42.13,60.64,28.57
51035,17.64,27.44,13.39,0.0,37.14,23.12,17.01,15.32,18.3,29.66,42.18,50.96,46.75
51036,0.0,5.16,3.6,7.02,0.0,7.5,10.36,20.67,22.32,19.96,0.0,32.79,25.77
51037,0.0,4.74,0.0,5.44,0.0,0.0,9.71,3.79,27.99,21.0,30.81,43.52,43.07
51041,7.27,9.68,6.79,10.07,8.72,10.72,22.12,21.25,26.97,24.94,31.26,36.15,25.37
51043,7.58,15.19,12.0,0.0,18.3,22.96,33.24,27.38,25.75,28.18,0.0,30.63,30.57
51045,24.14,0.0,0.0,0.0,0.0,0.0,23.82,0.0,0.0,0.0,49.26,41.44,24.42
51047,1.53,15.66,7.86,30.92,28.47,24.28,23.96,46.8,30.85,22.81,35.47,41.05,33.1
51049,0.0,0.0,2.59,2.1,0.0,6.49,13.09,11.5,0.0,25.05,27.55,37.41,27.59
51051,48.46,63.53,44.85,36.51,39.32,38.88,33.16,37.44,34.49,38.15,69.06,81.06,94.72
51053,2.99,3.23,2.04,1.68,4.78,4.29,19.26,16.25,29.19,31.49,53.77,35.83,53.1
51057,0.0,2.73,0.0,1.33,0.0,8.47,17.37,0.0,37.23,0.0,34.72,51.68,25.66
51059,3.51,4.72,5.27,4.86,6.59,7.53,9.48,10.45,8.43,8.54,10.34,11.06,10.19
51061,3.96,22.7,8.26,10.91,14.21,18.9,36.2,25.91,21.22,25.27,15.41,28.45,25.45
51063,17.75,22.47,16.85,11.37,25.66,12.71,0.0,21.91,21.71,20.09,39.22,42.52,32.25
51065,1.51,0.0,0.0,8.7,0.0,3.25,15.02,12.15,15.22,25.86,18.58,33.15,26.18
51067,13.24,23.04,23.05,17.5,22.35,7.13,24.97,24.26,35.59,22.45,40.95,47.33,30.87
51069,11.41,12.55,22.08,17.22,24.28,26.44,26.06,19.66,22.64,16.79,29.63,20.27,17.89
51071,49.68,31.35,27.03,13.38,34.21,28.06,39.08,34.65,21.68,30.67,72.37,80.11,62.42
51073,0.0,1.17,0.0,0.0,5.85,5.9,32.25,9.85,20.51,6.83,22.51,30.71,35.45
51075,3.51,5.28,5.0,9.43,6.64,10.01,19.94,21.3,17.85,26.41,29.24,36.84,30.52
51077,20.49,25.81,17.74,15.15,0.0,28.43,27.25,0.0,0.0,29.34,36.82,41.42,48.68
51079,0.91,14.28,6.26,0.0,0.0,25.11,0.0,24.9,32.43,17.91,19.01,34.23,26.69
51081,0.0,0.0,0.0,0.56,0.74,0.0,0.0,5.02,28.51,23.25,42.11,37.21,48.2
51083,7.0,12.84,6.51,8.93,0.0,5.6,16.65,14.52,28.06,20.0,32.71,50.39,59.45
51085,2.44,5.55,4.09,11.84,13.74,12.59,10.54,22.66,18.65,21.34,27.71,25.98,30.11
51087,7.82,10.95,7.62,8.79,10.87,14.45,19.3,20.43,18.53,20.86,28.46,37.18,35.93
51089,15.01,22.33,24.54,24.71,21.12,14.97,26.87,25.38,27.48,31.65,65.59,103.49,84.16
51091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51093,2.8,2.23,0.0,6.12,8.51,5.83,13.04,14.12,27.06,17.76,28.44,28.14,37.36
51095,2.25,2.34,1.78,5.22,8.1,5.44,15.46,14.56,20.54,14.72,21.9,13.77,16.01
51097,0.0,0.0,0.0,0.0,2.96,0.0,19.49,13.52,26.24,0.0,30.36,40.4,27.55
51099,0.0,9.5,0.0,4.88,2.38,11.97,25.92,41.77,41.39,11.98,33.18,42.75,23.26
51101,0.0,0.0,0.0,5.92,0.0,6.3,14.56,20.72,27.2,12.28,34.92,55.03,30.11
51103,0.0,0.0,0.0,0.0,0.0,10.22,0.0,0.0,41.39,0.0,33.95,67.41,24.46
51105,43.6,40.49,29.96,45.93,30.25,47.88,48.46,39.06,34.94,28.87,50.07,68.65,55.34
51107,3.52,5.22,5.64,6.58,9.09,6.12,10.36,7.54,7.62,6.77,8.99,10.76,6.71
51109,2.54,5.6,4.28,17.48,12.53,12.94,27.04,20.31,27.81,42.56,26.32,46.33,34.9
51111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.94,21.87,31.7,43.25,52.51
51113,0.0,15.38,7.79,0.0,19.96,24.88,23.93,23.4,23.93,24.37,27.89,40.37,35.72
51115,0.0,1.17,0.0,0.0,3.3,5.9,32.25,4.51,25.93,0.0,22.51,30.71,35.45
51117,4.07,6.11,0.0,5.01,5.59,8.8,15.31,10.69,35.89,22.74,32.6,42.98,51.63
51119,0.0,0.47,0.0,0.0,0.74,6.1,21.5,4.51,31.34,1.14,28.81,44.18,29.71
51121,28.58,13.78,13.36,6.32,10.28,3.88,12.17,12.18,10.1,10.15,16.26,16.25,19.21
51125,0.0,2.23,4.41,11.72,0.0,0.0,5.43,10.0,9.15,13.86,20.24,22.08,20.29
51127,1.96,0.0,0.0,6.64,6.15,8.33,0.0,18.76,21.46,14.07,23.89,41.85,27.59
51131,0.0,0.0,17.88,10.9,18.21,0.0,42.6,34.13,34.28,29.48,52.54,39.1,43.73
51133,0.0,0.0,0.0,0.0,0.0,11.97,0.0,10.44,41.39,0.0,33.18,83.13,23.26
51135,0.0,0.0,0.51,0.0,2.47,0.0,9.63,0.0,22.99,23.08,36.86,39.04,44.94
51137,1.43,10.84,6.97,28.83,31.41,22.01,47.84,28.91,40.93,32.39,29.18,45.71,47.38
51139,1.28,16.63,10.68,7.67,16.42,28.43,22.26,22.38,24.04,26.28,30.18,42.0,29.55
51141,17.39,24.18,21.37,14.04,23.97,17.77,20.47,26.98,34.3,26.13,68.6,56.81,54.15
51143,11.8,18.38,16.68,17.62,16.27,6.66,21.5,20.43,16.41,23.2,33.42,26.68,28.36
51145,0.0,5.16,7.2,6.29,6.53,12.58,20.71,20.84,15.17,22.9,43.12,38.54,30.65
51147,0.0,0.0,0.0,0.0,1.08,1.91,6.89,0.95,19.39,21.96,27.36,40.25,34.84
51149,5.45,6.24,3.23,4.36,6.54,6.07,20.33,26.45,38.19,36.68,56.08,34.98,67.97
51153,4.73,6.92,8.83,6.84,8.07,7.08,12.52,14.69,13.25,14.03,23.34,16.72,15.81
51155,29.36,28.9,13.74,4.42,34.96,17.75,14.7,32.18,9.63,35.27,35.36,62.21,42.3
51157,0.0,18.39,10.08,13.94,20.88,25.48,28.03,0.0,0.0,28.71,33.16,38.87,33.45
51159,0.0,0.0,0.0,0.0,0.0,9.75,8.62,7.17,38.55,0.0,32.77,61.87,25.27
51161,11.91,12.9,13.06,13.93,20.26,11.65,20.21,25.61,22.32,14.86,34.92,30.02,24.76
51163,8.18,0.87,0.0,5.59,4.12,0.97,11.59,11.09,15.39,9.09,18.96,24.04,18.59
51165,3.45,10.66,9.22,9.44,11.35,17.74,24.83,24.05,28.06,12.2,17.0,27.9,15.22
51167,48.45,48.7,36.98,34.1,42.82,36.62,39.36,35.64,31.85,35.44,64.13,67.5,68.36
51169,29.38,32.23,19.9,31.1,23.59,32.88,39.93,34.06,31.18,19.99,47.57,55.65,53.88
51171,6.11,14.68,15.15,13.87,21.85,30.1,28.47,23.13,28.82,32.1,35.71,35.42,26.69
51173,31.3,43.64,23.62,24.73,27.31,32.54,34.58,24.62,16.24,39.79,33.23,33.92,44.14
51175,0.0,0.37,0.0,2.52,3.34,5.88,9.73,12.19,23.65,24.27,34.31,33.72,36.31
51177,1.66,11.26,8.75,11.78,10.84,16.86,22.73,16.54,23.84,24.96,37.56,45.24,36.13
51179,2.17,13.03,6.58,10.23,7.14,11.97,18.7,12.96,17.34,22.24,24.24,24.86,23.26
51181,2.95,0.0,0.0,5.02,6.57,0.0,0.0,18.5,26.52,22.06,28.43,30.41,36.91
51183,2.1,1.97,0.0,0.0,3.64,0.0,6.78,15.68,30.92,29.37,42.25,35.4,47.07
51185,28.84,53.67,33.88,24.94,32.22,30.3,50.73,26.77,24.48,44.34,61.68,77.65,57.76
51187,3.85,16.81,14.11,10.52,19.42,33.26,30.88,42.97,35.0,44.82,56.83,43.98,43.44
51191,27.43,20.06,22.34,25.03,23.75,28.31,31.18,22.06,24.89,24.86,44.77,35.42,31.51
51193,0.0,3.17,0.0,0.0,0.0,11.97,12.96,20.88,41.39,3.0,33.18,62.94,23.26
51195,31.36,33.68,31.77,27.1,27.54,32.73,38.24,51.83,28.94,34.78,58.79,64.52,71.71
51197,25.9,41.55,11.81,11.08,37.77,28.41,34.46,22.15,8.83,38.21,42.59,59.22,54.95
51199,4.34,5.27,3.73,8.69,11.62,11.81,26.53,12.14,14.74,20.5,23.12,27.07,28.35
51510,7.46,7.62,7.52,10.75,6.64,8.47,9.63,9.37,16.23,13.8,13.23,17.45,12.22
51520,15.94,17.34,16.58,22.99,25.88,22.32,27.45,24.39,36.79,15.16,37.79,40.94,39.7
51530,8.18,0.87,0.0,0.0,0.0,0.0,0.0,11.09,15.39,0.0,0.0,24.04,18.59
51540,1.06,0.0,5.55,12.28,7.32,10.55,17.16,17.83,22.63,9.15,10.84,28.46,35.26
51550,7.65,7.11,7.0,13.44,10.71,18.69,20.17,19.97,17.72,16.34,23.89,23.08,27.33
51570,7.27,9.68,0.0,5.04,8.72,10.72,34.58,34.25,56.08,41.18,76.4,82.09,54.66
51580,0.0,0.0,9.83,0.0,14.61,8.12,24.66,17.53,0.0,14.67,46.44,49.36,37.48
51590,10.82,13.63,13.29,8.81,25.92,8.01,16.58,19.85,16.41,27.47,37.62,42.64,33.15
51595,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,28.51,0.0,42.11,37.21,48.2
51600,3.51,4.72,5.27,4.86,6.59,7.53,9.48,10.45,8.43,8.54,10.34,11.06,10.19
51610,3.51,4.68,0.0,0.0,0.0,0.0,10.39,9.27,6.74,0.0,0.0,82.8,10.22
51620,0.0,0.0,0.0,0.0,3.34,5.83,13.04,14.12,27.06,17.76,28.44,28.14,37.36
51630,2.17,11.26,8.75,11.0,8.99,14.42,20.72,14.75,41.17,23.6,54.25,63.45,45.21
51640,0.0,26.62,0.0,0.0,18.57,25.77,0.0,0.0,0.0,29.5,39.5,46.19,48.68
51650,10.19,9.53,8.04,12.44,9.5,17.59,25.11,14.85,21.59,34.2,33.22,33.39,32.6
51660,3.45,10.66,9.22,9.44,11.35,17.74,24.83,24.05,28.06,12.2,17.0,27.9,15.22
51670,7.27,9.68,6.79,10.07,8.72,10.72,22.12,48.63,61.96,44.39,71.51,103.72,121.94
51678,0.0,0.0,0.0,0.0,0.0,0.0,11.59,0.0,15.39,9.09,0.0,0.0,0.0
51680,16.02,9.39,1.47,17.19,5.81,0.0,13.35,12.35,14.61,23.12,20.84,39.24,36.58
51683,2.37,6.92,8.83,3.42,8.07,3.54,12.52,14.69,6.62,31.64,26.92,56.2,32.83
51685,0.0,6.92,8.83,0.0,8.07,0.0,12.52,14.69,0.0,22.84,25.13,36.46,24.32
